Site	basin	TD	FD	PD	LCBDtax	LCBDfunc	LCBDphylo	Elevation	Gradient	SPI	Qmon	Qann	CatchArea	Order	Out_dist	MAT	Tsea	Ttrend	MAP	Psea	Ptrend	HFP	Urban	Cropland	TN	TP	EC	pH	DO	COD
PR2	PR	4.221935338	2.649389061	1.401169614	1.130584	2.90687368	1.622062	997	0.254018	0.00796817	642.1953125	279.536	23980.2	6	1681	17.39471989	4.539023025	0.021339701	703.8572617	85.94236582	-1.582692333	23.60965919	0.000871845	0.39617756	5.1	0.227	526	8	6.3	10.7
PR3	PR	2.499344301	1.677412957	1.222993832	1.042212	1.93760236	4.484612	497	0.130973	0.009950331	1783.557292	684.974	50559.5	6	1265.2	18.20780062	5.886398958	0.015762342	1444.199973	81.40195124	-1.044416446	18.47677231	0	0.331677285	2.71	0.011	344	8	8.6	2
PR4	PR	8.174022617	3.442951077	2.003814916	1.040358	1.365743314	3.491673	174	0.082742	0.017839918	20.84635417	1890.803	106499.2	7	890.7	20.65361324	6.208996705	0.013024344	1666.411954	69.88063972	-0.259735405	32.33796692	0.046821519	0.460086191	1.8	0.012	339.8	8	6.5	0.8
PR5	PR	10.46874342	2.938321024	2.494232787	1.023612	0.650947278	1.353158	39	0.0001	6.321609667	9464.213542	5509.404	275393.9	8	476.7	21.60222831	6.173280029	0.016574113	1497.14191	64.74791432	0.405575851	23.66975403	0.009911429	0.569984647	1.44	0.035	302.1	7	7.8	0.7
PR6	PR	13.28850641	4.46873025	2.502394087	0.986635	0.372130334	0.433992	284	0.0001	5.776605336	11309.29688	6644.909	314072.8	8	303.4	21.66114704	6.070155011	0.017352476	1367.15304	67.61673289	-0.058118638	32.34161377	0.033828875	0.11059922	1.89	0.011	292	8	7.9	0.5
PR7	PR	11.54022635	4.02789024	2.343697574	0.896488	0.285471236	0.117138	18	0.01284	0.0009995	11970.45052	0.321	11	1	122.3	22.80151076	5.82235962	0.02425523	1545.107723	65.19640607	1.196575541	29.07780647	0.034872786	0.443370193	1.86	0.023	294	8	6.9	1.7
PR8	PR	9.721342352	3.906715505	2.565972097	0.895167	0.518263501	2.875317	2048	0.008655	2.834447876	64.7578125	21.809	1378	4	1632.5	13.0904306	5.120806601	0.016867468	1016.6411	85.67246115	-2.28269227	19.50978279	0.017139615	0.500538283	3.31	0.24	366	8	7.2	9.5
PR9	PR	10.44135226	2.878363248	2.562725003	1.121945	1.471221616	2.281917	384	0.023804	0.001998003	0.841145833	397.881	18883.4	6	1359.2	17.47322299	6.023618091	0.016688222	1527.123937	78.92957712	-1.427628242	34.37738419	0.033543932	0.795194011	1.87	0.01	362	8	9.3	1.6
PR10	PR	7.721149443	2.746414165	2.40317856	1.003549	1.02632518	0.896946	497	0.023995	0.014888612	1783.557292	505.911	24485.4	6	1265.2	18.20780062	5.876816872	0.015762342	1444.199973	81.56033375	-1.044416446	18.73109055	0	0.549628985	2.06	0.023	354	8	9.1	1.4
PR11	PR	10.45074254	3.594293303	1.714325295	1.023429	0.360986301	3.414838	91	0.15059	0.0001	1025.088542	639.185	24696.3	6	882.1	18.64010377	7.158857497	0.012967081	2235.224947	67.07748137	1.841798655	29.21255302	0.056721425	0.525652041	2.16	0.023	105	7	8.2	2
PR12	PR	21.2318824	5.991853356	2.117222851	1.021455	1.116819206	0.544347	100	0.136334	0.037295785	3264.760417	1471.351	58103.3	7	614.8	21.13569778	6.527283356	0.013815465	1581.8128	65.48602736	1.396706162	20.21608353	0.042334247	0.271170543	1.88	0.027	98.2	7	8	0.8
PR13	PR	1.804007498	1.534699501	1.340077902	1.080652	1.54206122	2.371487	427	0.082233	0.093490343	60.79166667	29.875	1536.4	4	1256.5	15.97078694	7.341217801	0.013660822	1799.637967	64.9515508	0.376537194	46.37342453	0.439263112	0.321812144	1.31	0.025	213.5	8	9.3	2.4
PR14	PR	5.197972328	3.200128876	1.645994767	1.055491	1.171781198	3.712259	65	0.0001	6.60881406	2499.361979	1109.777	71660.2	7	889.8	22.03239241	5.899291344	0.011135574	1280.932948	70.02003904	-0.286323146	47.14527893	0.023835742	0.71377161	1.69	0.027	335	7	6.6	4.3
PR15	PR	6.424686164	3.746980742	2.021898125	1.114035	0.273276348	1.264905	103	0.0001	7.071725305	1064.466146	409.033	20552.7	6	1100	21.94564207	5.372094178	0.010676993	1160.924906	75.74935662	0.072367384	17.47775078	0.005523268	0.657883397	0.89	0.023	175	8	7.2	1.8
PR16	PR	12.22123556	5.299112012	2.555066055	1.034091	0.375867003	0.221734	160	0.008988	0.018821754	551.3229167	198.556	19210.3	6	1181.3	20.16748414	5.673952302	0.012646063	1392.602163	82.72765813	0.19685536	45.14719009	0.210803449	0.630977713	1.43	0.023	346	7	4	0.8
PR17	PR	3.520917927	2.288717495	1.668279069	1.071146	1.103726494	1.238961	53	0.008274	2.381211413	2.036458333	1603.752	88547.8	7	491.8	21.4352282	6.123648568	0.016146858	1517.635193	64.81532957	0.40323457	42.44533539	0.644277096	0.158046511	1.86	0.05	277	8	5.2	1.3
PR18	PR	11.14152029	3.699435001	2.314914627	1.051417	0.766772125	1.41765	287	0.08026	0.0009995	0.609375	145.675	4214.8	5	622.4	18.11535893	7.400586573	0.016635899	2388.282701	65.46321022	3.728291072	31.13068771	0.024350808	0.632174151	1.55	0.063	164	7	7.5	2
PR19	PR	11.20975335	5.727340308	2.876619376	0.933105	1.036253017	0.203604	66	0.0001	0.07881118	381.3802083	442.141	12979.2	6	476	19.51882558	6.818143027	0.013948081	1851.858011	64.15589272	2.252373432	13.7754221	0	0.141153893	1.3	0.041	200.1	7	6.4	1.3
PR20	PR	6.171164793	2.758061327	2.13652421	1.087247	1.060698326	1.679846	45	0.0001	7.957948385	10923.54688	600.5	18792.5	6	321.4	21.583043	6.097035988	0.016531959	1410.798448	67.44910641	0.215264146	42.33180618	0.508436248	0.110253093	1.34	0.04	146	7	6.4	0.3
PR21	PR	13.94880011	4.654098958	2.59149532	1.048824	0.172528489	0.547037	220	0.009738	0.0001	12.33072917	12.335	437.6	3	581.4	18.62547175	7.34568751	0.014783851	1810.537004	60.38335521	3.090113552	31.96414948	0.019736362	0.832587332	2.33	0.14	284	8	7.8	0.8
PR22	PR	18.34249817	4.706873205	2.919210633	0.949619	0.325964891	0.421213	42	0.051362	0.002995509	0.799479167	200.346	7476	5	400.3	21.2922973	6.334164164	0.019266513	1483.917504	64.80735089	-0.113345007	26.18610954	0.006393927	0.557181201	1.86	0.037	225	8	6.3	1.7
PR23	PR	5.193657421	3.565620067	1.626932952	0.976318	1.178877122	1.48419	31	0.412179	0.006975614	336.3723958	300.364	11578.9	6	303.7	21.66114704	6.080181351	0.017352476	1367.15304	67.52662216	-0.058118638	27.27067566	0.033292073	0.2355794	1.17	0.03	144	7	6.3	0.8
PR24	PR	10.33274092	4.486686108	1.955121915	1.01132	0.249525067	0.3399	54	0.045508	0.0001	10.828125	207.081	6832.6	6	378.1	19.9779557	7.017575317	0.018195998	1729.344388	63.91668744	2.238720409	28.55306625	0.072309174	0.337442811	1.29	0.047	173	7	5.9	1.1
PR25	PR	5.839797298	3.049258912	2.054991554	1.041128	0.900089134	1.407443	24	0.04799	0.006975614	458.5755208	510.946	16736	6	337.8	19.86456154	6.841083329	0.018219151	1740.158847	65.43201494	2.432025584	21.97609138	0.030809063	0.318469712	0.93	0.08	174	7.5	5.1	1.4
PR26	PR	11.94474032	2.224287059	2.122350581	1.038867	0.915847435	0.430117	69	0.033097	0.0009995	95.5859375	749.273	23235.4	6	258.1	20.79522193	6.469442774	0.017700383	1873.713821	66.99940662	2.168898474	35.04319	0.090969493	0.535682009	2.01	0.048	261	8.1	4.9	2.4
PR27	PR	5.645837851	2.39635394	1.631945039	1.032387	0.838173135	0.136765	13	0.0001	0.868360198	1561.195313	1541.633	47236.1	7	113.2	22.80151076	5.836004953	0.02425523	1545.107723	64.65878745	1.196575541	21.95747948	0.021062962	0.322090407	2.07	0.059	227	7	4.6	2.3
PR28	PR	27.4384793	5.754852191	3.390144361	0.89776	0.088204677	8.84E-02	227	0.0001	0.506215011	0.283854167	1.311	46.9	2	531.7	19.76400732	7.166011914	0.018131768	1498.351213	56.59606674	0.102939333	9.397667885	0.018761444	0.323981856	0.95	0.05	186	7	8.3	0.7
PR29	PR	27.256198	4.873752501	3.045765874	0.891217	0.278511297	7.32E-02	245	0.002482	0.0009995	2.205729167	37.052	1192.7	4	498.9	17.98917801	7.474954512	0.017293973	1563.042436	60.30729886	1.634026222	19.76117325	0.016561781	0.378717285	1.1	0.02	229	7	6.2	0.5
PR30	PR	6.089260778	3.056858076	1.799344723	1.099957	1.895569778	4.242675	477	0.181204	0.00796817	105.4505208	151.455	5118.6	5	433.1	17.91903021	7.178061207	0.016386608	1609.414318	62.42718852	2.119069208	29.32283592	0.041211787	0.122394495	0.87	0.027	229	7	6.7	3.8
PR31	PR	5.417745688	2.640358894	1.533694557	0.953474	1.134487862	1.630046	214	0.011556	0.001998003	94.54427083	0.158	4.1	1	270	20.79522193	6.418021807	0.017700383	1873.713821	67.18477613	2.168898474	44.54666138	0.051275506	0.554591911	3.91	0.023	284	7	4.5	2.2
PR32	PR	5.844479885	2.587554557	1.604599534	1.033152	0.83272452	1.269279	25	0.007447	0.0009995	253.6927083	277.918	8561	6	278.7	20.55226845	6.532292845	0.017278174	1888.383577	66.26869432	1.621837908	34.66451645	0.080443461	0.621025892	1.26	0.039	250	8	6.5	1.3
PR33	PR	6.676558888	2.796005692	1.790019952	1.027498	0.761975837	0.837927	24	0.026477	0.0009995	1.15625	2.454	68.4	2	181.1	21.93683971	6.104424346	0.022648702	1882.748099	64.80879843	0.997138121	41.80091858	0.375601355	0.463171008	1.5	0.08	268	7	5.8	1.5
PR34	PR	13.60712035	3.851934271	2.735357122	0.844726	0.380638159	0.294203	9	0.0001	4.772826397	281.6119792	210.629	7297.4	5	128.8	22.80151076	5.912625574	0.02425523	1545.107723	64.41304915	1.196575541	45.07921982	0.239943192	0.493036345	1.54	0.1	108	7	5.2	2.3
PR35	PR	22.42040158	5.114846584	2.981257991	0.921248	0.236365916	0.144321	301	0.0001	6.202812807	0.65625	44.352	1736.3	4	418.5	20.1296352	6.397058189	0.019928015	1398.151375	59.03937746	-0.702010595	7.308734894	0.008427082	0.017144752	3.5	0.015	247	7	5	1.9
PR36	PR	34.46773455	3.746773769	3.000208287	0.890565	0.428266915	5.47E-02	42	0.0001	6.00660436	117.6276042	198.358	7681.5	6	324.6	20.97506083	6.111102744	0.018766651	1297.122791	60.89200829	-1.135948334	49.6530571	0.257701517	0.216417443	1.91	0.02	150	7	7.3	0.6
PR37	PR	20.49737202	5.190944531	2.966135425	0.928813	0.131058901	0.302181	16	0.0001	4.655616121	0.776041667	553.107	18836.7	6	189.5	21.87265151	5.711304938	0.019443864	1610.96366	67.98054254	0.847634867	38.20946503	0.060287435	0.522462606	1.45	0.025	127.6	7	6.4	2.4
PR38	PR	13.51515712	4.506285652	2.323426654	1.015967	0.321625787	8.77E-02	9	0.0001	4.574556327	0.7265625	776.958	25527.1	6	92.9	22.50753497	5.637269306	0.02122125	1800.416956	68.87530823	1.608488019	35.30614471	0.043682891	0.521780463	2.17	0.061	310.2	7	5.2	3.3
PR39	PR	17.75164153	5.555541904	2.866867638	0.975357	0.250935161	0.657846	119	0.12163	0.001998003	0.669270833	28.919	725.2	4	136.5	21.14475544	6.009057969	0.018380574	2000.83058	66.6058176	1.627725545	44	0.056271506	0.244347718	0.66	0.045	117	7	6.2	0.5
PR40	PR	27.7085927	5.012869386	3.11791157	0.875061	0.238396205	0.108818	12	0.0001	3.142944653	0.6796875	57.4	1413.3	4	103.3	22.24484112	5.989363773	0.021249473	1999.359781	66.11836637	3.136105254	40.8000145	0.290935596	0.551035714	1.72	0.065	106.5	7	6.8	1.3
PR41	PR	15.51537828	3.347251666	2.184927812	0.879272	0.493405249	0.278419	14	0.0001	2.6804049	51.62239583	75.777	1940.3	4	70	22.57188	5.946564203	0.023745993	1924.348691	65.27461929	2.615549192	44.80533218	0.130417884	0.665906042	2.26	0.065	203	7	6.3	7.3
PR42	PR	4.929444487	3.406912934	1.830017469	1.148274	1.828543639	7.94E-02	28	0.007704	0.0009995	13.5546875	6.683	191.7	3	112.6	23.58700679	5.379654753	0.025955623	1717.198285	76.43119521	2.604552164	38.02850723	0.222086571	0.55293258	15	0.15	566	6	7.4	6.5
PR43	PR	4.224812102	2.965755154	1.840441078	1.102934	3.062582213	0.33329	4	0.0001	3.034904909	50.10677083	0.9	25.9	1	129.2	22.77786537	5.558850186	0.023152305	1745.148043	70.57259838	1.958401993	36.78626633	0.014932331	0.804695363	5.85	0.143	671.8	7	5.9	4.8
PR44	PR	14.72322463	3.8483153	2.073074178	1.052084	0.57968402	1.57E-02	7	0.02896	0.002995509	41.80989583	24.564	702	4	87.2	23.09948201	5.52264014	0.024477278	1815.974242	71.58049269	3.163863833	45.08620453	0.45082568	0.288411756	7.22	0.275	563.3	7	4.3	6.4
PR45	PR	20.42137646	4.085088576	2.780116979	0.90385	0.337984449	3.95E-02	28	0.033924	0.0009995	110.5130208	91.771	2776.7	5	129	22.77786537	5.555713373	0.023152305	1745.148043	70.21517003	1.958401993	49.25608063	0.075052976	0.802210679	2.01	0.059	188.9	7	4.7	3.8
PR46	PR	15.74113813	3.686851325	2.390873011	0.905665	0.537065973	0.203358	51	0.0513	0.002995509	352.1536458	1.719	50.9	2	170.8	22.48104021	5.72375176	0.021171048	1693.601721	67.98754469	0.922092317	30.19173622	0.035743677	0.62291726	2.46	0.24	250	7	6	3.5
PR47	PR	15.85428268	3.855669338	2.492539854	0.930962	0.443557228	0.429304	122	0.002482	4.18069044	0.776041667	55.161	1689.3	4	191.9	21.87265151	5.701673468	0.019443864	1610.96366	67.97682815	0.847634867	28.15618324	0.037837055	0.307783405	1.88	0.11	98	7	5.8	3
PR48	PR	38.07664411	6.412256516	3.44301674	0.85693	0.100291482	0.246538	208	0.0001	2.534093561	23.6875	32.926	941	5	324.9	19.90693018	6.218911158	0.019213998	1696.301473	67.11508183	0.095761315	6.545228481	0.010136063	0.149787854	1.18	0.09	76	7	6.8	0.5
PR49	PR	17.65503185	2.910715695	2.228734081	0.885185	0.694981628	0.546977	58	0.039716	0.005982072	105.5260417	49.862	1734	5	346.5	20.97506083	6.214523291	0.018766651	1297.122791	61.20740519	-1.135948334	20.50973129	0.061982251	0.357084003	1.14	0.06	93	6	6	1.3
PR50	PR	22.24698219	3.778068717	2.770338909	0.927871	0.600929054	0.537345	332	0.278638	0.030529205	22.76822917	32.45	1329.8	4	423.1	19.76432702	6.553636572	0.018167498	1456.90906	59.64337622	-0.974072322	6.807027817	0.001452929	0.009969939	1.56	0.018	295.1	6	4.4	1.5
PR51	PR	22.27213078	4.888599343	2.602676286	1.052101	0.166570828	0.499212	20	0.033097	0.0009995	137.8854167	218.076	6821.2	5	20	24.72667472	4.024504513	0.025457106	2187.464581	69.02650032	4.282102399	29.66284943	0	0.649435263	1.58	0.063	92.4	6.88	6.95	2.1
PR52	PR	6.398204976	2.484846025	1.331197974	1.153738	0.572807702	0.532843	11	0.020558	0.0001	144.4817708	0.144	5.4	1	1	24.5	4.128099743	0.022	2100	68.59427572	4.55	38.6402359	0.258163733	0.250479549	1.42	0.06	2002.8	7.22	7.73	2.2
PR53	PR	15.31849369	3.523188466	2.592374459	0.954517	0.285291425	0.322924	29	0.032269	0.0009995	108.7135417	137.226	4341.6	5	57.4	24.64376057	3.970732338	0.025590265	2113.893534	70.42448198	4.503671125	38.52845383	0.220119202	0.376390514	1.4	0.061	86.5	6.94	7.99	2.7
PR54	PR	5.61737744	2.618865651	2.033479918	0.924167	0.352867373	1.355994	42	0.008656	0.003992021	3.21875	99.925	3116.5	5	95	24.56620912	3.996594981	0.025678746	2048.678473	72.44734592	4.546476399	34.29924774	0.041883449	0.631515742	1.15	0.039	80	6.97	7.53	1.4
PR55	PR	8.71276829	2.267552607	1.90557166	1.104077	0.646614145	0.744733	517	0.0001	2.281463596	2.263020833	1.826	69.6	2	270.1	23.07680683	3.449634569	0.025937845	1991.439914	77.18261695	2.145008234	11.77750587	0	0.012506901	0.2	0.05	171	8	7.5	1
PR56	PR	19.84068218	3.794682355	2.704990062	0.96052	0.194587549	0.756406	218	0.0001	2.315698732	1.138020833	16.093	577.4	4	233.3	23.27221079	3.55946202	0.026074314	2142.514161	76.79562741	2.412023544	16.51002502	0.012610194	0.123349731	0.44	0.04	76	8	8.8	1.7
PR57	PR	17.81534803	2.916795709	2.340897972	0.996259	0.506330528	0.507495	134	0.202336	0.027615167	1.0390625	83.17	2543.6	5	131.2	24.17710231	3.789770841	0.025157378	2159.337219	73.12872993	3.617406748	9.09999752	0	0.002326632	1.25	0.07	80	8	8	1.8
PR58	PR	21.25414692	3.261942786	3.006159734	1.074504	0.290863949	0.153268	143	0.0001	4.693464906	36.671875	59.441	1892.8	5	176.1	24.04610482	3.716556876	0.026023998	2124.027935	75.67653747	2.895319369	16.27258682	0.009820046	0.121844982	1.07	0.13	100.5	7	7.4	2.8
PR59	PR	2.369447072	1.295651261	0.936863483	1.148778	1.426156251	3.016771	147	0.0001	0.535908404	0.393229167	1.15	36.4	2	141.6	24.04610482	3.821296522	0.026023998	2124.027935	75.1957988	2.895319369	17.27607918	0.000290829	0.110170448	0.93	0.07	82.5	6.74	7.89	2.5
PR60	PR	27.7064581	6.293945457	3.289493818	0.920935	0.188729051	1.241397	63	0.006492	0.023716527	6.427083333	12.004	403.7	3	107	24.56620912	4.032829686	0.025678746	2048.678473	73.12609422	4.546476399	19.64795876	0.012796431	0.423244796	0.88	0.15	92.6	7.25	8.12	3
PR61	PR	14.83684712	4.06330223	2.662872604	0.991562	0.175989474	0.232448	120	0.0001	0.710004298	1.065104167	1.656	48.4	2	136.1	23.77676795	3.627394623	0.023648416	2299.790151	72.60586342	3.101456018	25.47496796	0.009597619	0.410971966	1.44	0.18	65.1	7.34	8.13	3
PR62	PR	13.05812939	2.294794391	1.970011699	1.0663	0.477046295	0.984911	100	0.0001	2.296365793	0.580729167	16.075	475.9	4	117.5	24.26991245	3.701490363	0.022083097	2323.030995	71.96170734	3.826360159	19.86112022	0.023479281	0.269516739	1.65	0.19	129.3	6.91	5.97	4.3
PR63	PR	13.44454113	2.67854865	2.398640075	0.996366	0.352581704	0.428163	61	0.0001	3.026843269	18.94010417	29.539	885.6	4	82.2	24.44820909	3.819661906	0.02506396	2222.183254	70.98201011	3.95084799	16.57370567	0.03024566	0.274761068	1.74	0.13	146.8	8	12.26	3
PR64	PR	12.26767439	2.514934444	2.317082308	0.969745	0.726487853	1.186675	173	0.020685	0.004987542	2.505208333	70.369	2343.9	5	108.5	23.53739876	3.270208824	0.026742071	1977.543577	77.97558344	2.605983191	50	0.030248903	0.775307223	1.09	0.082	75.1	6.6	8.07	2.6
PR65	PR	23.82841705	3.317667906	2.920990887	1.006754	0.304965803	0.638881	188	0.0001	3.508196554	26.3828125	28.255	828.4	4	148.7	22.65076602	3.330149131	0.026196715	2223.833951	77.4382778	2.155227783	27.59074593	0.006107798	0.39084891	0.71	0.1	106.1	6.7	8.4	2.7
PR66	PR	2.621979084	2.123681169	0.805553951	1.19884	2.559106842	0.671767	525	0.046336	0.0009995	1.333333333	3.177	90.9	3	194.9	22.81711665	3.388232845	0.024865094	2365.925731	75.3994568	3.040522548	28.92490959	0.000581694	0.107738808	0.46	0.04	93.3	6.71	9.37	1.2
PR67	PR	3.740282337	2.841562751	1.981326993	1.14246	1.314348617	0.210951	147	0.126595	0.013902905	0.643229167	92.638	3518.5	5	58.6	24.02779659	3.575113246	0.025863099	1753.779315	80.42750865	2.413417244	20.5912571	0	0.477148143	0.85	0.06	200.9	5.79	8.5	2.8
PR68	PR	21.007456	4.695629183	2.702288753	0.925901	0.099325577	0.148725	8	0.0001	4.690751374	107.5	114.529	4884.4	5	9.8	25.24654978	3.836902929	0.025376253	1567.638112	82.4844823	2.323918371	40.31445313	0.172044053	0.715800711	1.61	0.066	183.2	8.39	8.97	1.9
PR69	PR	13.20199435	2.141711975	2.307191438	1.021138	0.831741102	0.637762	540	0.050855	0.102556588	0.940104167	1.592	47.1	2	192.3	23.2663296	3.225743014	0.024993532	2308.730461	74.92697727	3.280553663	13.20221996	0.001163434	0.109654791	0.49	0.06	120	7.8	7.5	1
PR70	PR	8.914615572	2.39689719	2.131636043	1.08447	0.487488948	1.568482	493	0.0001	3.829749478	12.99479167	15.26	474.4	3	158.9	23.08084578	3.267357291	0.025994287	2190.950069	77.16908468	3.135346672	19.44194794	0.003066012	0.227289785	1.08	0.02	125	7.8	7.9	2.2
PR71	PR	18.91901434	3.667077643	2.528334464	0.948823	0.302653726	0.546755	33	0.0001	3.616362523	92.98177083	101.059	4064.8	5	33.1	24.45067154	3.746815887	0.025567043	1731.435148	80.96016317	2.460379587	37.75731659	0.034385928	0.724374226	1.49	0.069	188.3	8.1	8.15	1.9
PR72	PR	14.71664484	4.909346692	2.393889908	1.061058	0.256808806	0.231295	177	0.014124	0.001998003	5.861979167	6.394	251.4	4	63.8	23.63999965	3.696529908	0.025770714	1950.792101	79.4378154	2.469201384	18.49276924	0.028896526	0.249189905	0.49	0.03	103	8	8.5	2
PR73	PR	6.236731782	2.312790217	1.648790926	1.097074	0.666312962	0.427553	432	0.0001	0.267734435	1.877604167	0.48	13.8	1	149.7	22.81711665	3.349919684	0.024865094	2365.925731	74.45793811	3.040522548	13.58162308	0	0.115765353	0.47	0.05	68.7	7.3	8.9	1
PR74	PR	7.37849604	2.352709721	2.055341185	1.115766	0.828527509	1.499244	2	0.014893	0.0001	3.106770833	142.548	3951.8	5	2.2	24.73776076	3.51867129	0.023120982	2337.352058	71.65233736	3.814167799	27.17364311	0.022104186	0.679798393	1.7	0.079	85.2	6.96	7.4	1.8
PR75	PR	10.56574735	4.587984971	2.130742937	1.043371	0.674457348	1.496252	22	0.008274	0.0001	155.6380208	117.797	3272.9	5	19.2	24.73776076	3.658283232	0.023120982	2337.352058	71.19117835	3.814167799	49.15400696	0.212231603	0.487309216	0.823	0.01	75	8	9.4	2.1
PR76	PR	15.83277009	3.259649417	2.670538073	1.013694	0.420399368	0.264435	18	0.00541	0.0009995	2.109375	0.582	17	1	41.4	24.26991245	3.573433761	0.022083097	2323.030995	71.49070574	3.826360159	45.24828339	0.05766228	0.549543025	0.84	0.033	66.7	6.85	7.92	1.9
PR77	PR	8.009875959	3.251713479	1.849744737	1.035101	0.41837414	2.183128	23	0.041116	0.0001	3.03125	50.577	1343.4	4	59.4	24.32393442	3.502965697	0.022542104	2340.177294	71.87974658	3.357200703	13.22201538	0.000581714	0.191981695	0.63	0.01	96.5	7	8.1	1.2
PR78	PR	6.021700758	3.526722194	1.70016112	1.139087	1.53917241	1.630414	162	0.04468	0.0009995	51.38541667	25.151	644.9	4	112	23.49626533	3.320867405	0.023755915	2386.626064	73.11317406	3.060064222	18.18284225	0	0.035469382	0.555	0.07	76	7.5	9	1.5
PR79	PR	8.600489125	3.136480547	2.026717212	1.122258	0.407250567	0.429618	205	0.087707	0.0009995	14.15885417	6.651	193.5	3	111.5	23.38754542	3.47166169	0.024858281	2223.768481	73.89525499	2.833987695	15.78008938	0.00029084	0.030903166	0.5	0.07	75.5	7.3	8.2	1.7
PR80	PR	19.3682733	3.32087741	2.572404066	1.018846	0.484049378	0.414778	49	0.04468	0.0009995	2.5078125	38.559	1099.6	5	69.1	24.32393442	3.512275559	0.022542104	2340.177294	72.4065638	3.357200703	11.36829948	0.003490139	0.07451446	1.56	0.047	82.5	6.74	7.89	1.6
PR81	PR	11.0814591	3.878596273	2.557099062	1.061785	0.8800215	2.811438	344	0.0001	2.996132194	18.74479167	10.146	273.6	4	129.8	22.81711665	3.309046977	0.024865094	2365.925731	73.51230064	3.040522548	6.040673733	0.000290859	0.00552633	0.5	0.05	93.3	7.4	8.8	1.3
